verse_part_type,verse_part,hebrew_id,bible_chapter,bible_verse,lit_type,testament_type,bible_book,version
PHRASE,of Israel.,H3478,18,Judges18:1,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,And,H7971,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the children,H1121,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,of Dan,H1835,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,sent,H7971,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,of their family,H4940,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,five,H2568,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,men,H376,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"from their coasts,",H7098,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,men,H376,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,,H1121,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"of valour,",H2428,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"from Zorah,",H6881,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"and from Eshtaol,",H847,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,to spy out,H7270,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"the land,",H776,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and to search it;,H2713,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and they said,H559,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"unto them,",H413,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,"Go,",H3212,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,search,H2713,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the land:,H776,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,who when they came,H935,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,to mount,H2022,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,"Ephraim,",H669,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,to,H5704,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the house,H1004,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"of Micah,",H4318,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,they lodged,H3885,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,there.,H8033,18,Judges18:2,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,When they,H1992,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,[were],,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,by,H5973,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the house,H1004,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"of Micah,",H4318,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,they,H1992,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,knew,H5234,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the voice,H6963,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,of the young man,H5288,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the Levite:,H3881,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and they turned in,H5493,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,"thither,",H8033,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and said,H559,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"unto him,",,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,Who,H4310,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,brought thee,H935,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,hither?,H1988,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and what,H4100,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,makest,H6213,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,thou,H859,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,in this,H2088,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,[place]?,,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and what,H4100,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,hast thou,,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,here?,H6311,18,Judges18:3,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,And he said,H559,18,Judges18:4,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"unto them,",H413,18,Judges18:4,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,Thus,H2090,18,Judges18:4,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and thus,H2088,18,Judges18:4,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,dealeth,H6213,18,Judges18:4,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,Micah,H4318,18,Judges18:4,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"with me,",H589,18,Judges18:4,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"and hath hired me,",H7936,18,Judges18:4,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and I am,H1961,18,Judges18:4,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,his,,18,Judges18:4,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,priest.,H3548,18,Judges18:4,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,And they said,H559,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"unto him,",,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"Ask counsel,",H7592,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"we pray thee,",H4994,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"of God,",H430,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,that we may know,H3045,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,whether,H6743,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,our way,H1870,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,which,H834,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,we,H587,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,go,H1980,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,shall be prosperous.,H6743,18,Judges18:5,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,And,H559,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the priest,H3548,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,said,H559,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"unto them,",,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,Go,H3212,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,in peace:,H7965,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,before,H5227,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the LORD,H3068,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,[is],,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,your way,H1870,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,wherein,H834,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,ye go.,H3212,18,Judges18:6,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,Then,H3212,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,the,H376,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,five,H2568,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,men,H376,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,"departed,",H3212,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and came,H935,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"to Laish,",H3919,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and saw,H7200,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the people,H5971,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,that,H834,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,[were],,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,"therein,",H7130,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,how they dwelt,H3427,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,"careless,",H983,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,after the manner,H4941,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"of the Zidonians,",H6722,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,quiet,H8252,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and secure;,H982,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,and,H369,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,[there was],,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,no,H369,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,magistrate,H3423,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,,H6114,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"in the land,",H776,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,that might put [them] to shame,H3637,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,in [any] thing;,H1697,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,and,H7350,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,they,H1992,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,[were],,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,far,H7350,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"from the Zidonians,",H6722,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,and,H1697,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,had,,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,no,H369,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,business,H1697,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,with,H5973,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,[any],,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,man.,H120,18,Judges18:7,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,And they came,H935,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,unto,H413,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,their brethren,H251,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,to Zorah,H6881,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and Eshtaol:,H847,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,and,H559,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,their brethren,H251,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,said,H559,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"unto them,",,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,What,H4100,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,[say],,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,ye?,H859,18,Judges18:8,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"And they said,",H559,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,"Arise,",H6965,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,that we may go up,H5927,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,against them:,H5921,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,for,H3588,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,we have seen,H7200,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"the land,",H776,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"and, behold,",H2009,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,it [is],H2896,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,very,H3966,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,good:,H2896,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,and,H859,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,[are],,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,ye,H859,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,still?,H2814,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,be,H6101,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,not,H408,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,slothful,H6101,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"to go,",H3212,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,[and],,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,to enter,H935,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,to possess,H3423,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the land.,H776,18,Judges18:9,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"When ye go,",H935,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,ye shall come,H935,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,unto,H413,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,a people,H5971,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,"secure,",H982,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and to a,H776,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,large,H7342,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,,H3027,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,land:,H776,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,for,H3588,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,God,H430,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,hath given it,H5414,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,into your hands;,H3027,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,a place,H4725,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,where,H834,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,[there is],,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,no,H369,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,want,H4270,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,of any,H3605,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,thing,H1697,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,that,H834,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,[is],,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,in the earth.,H776,18,Judges18:10,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,And there went,H5265,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,from thence,H8033,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,of the family,H4940,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"of the Danites,",H1839,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,out of Zorah,H6881,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"and out of Eshtaol,",H847,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,six,H8337,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,hundred,H3967,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,men,H376,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,appointed,H2296,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,with weapons,H3627,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,of war.,H4421,18,Judges18:11,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"And they went up,",H5927,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and pitched,H2583,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"in Kirjathjearim,",H7157,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,,H7157,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,in Judah:,H3063,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,wherefore,H5921,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,,H3651,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,they called,H7121,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,that,H1931,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,place,H4725,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,Mahanehdan,H4265,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,,H4265,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,unto,H5704,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,this,H2088,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,day:,H3117,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,"behold,",H2009,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,[it is],,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,behind,H310,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,Kirjathjearim.,H7157,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,,H7157,18,Judges18:12,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,And they passed,H5674,18,Judges18:13,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,thence,H8033,18,Judges18:13,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,unto mount,H2022,18,Judges18:13,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,"Ephraim,",H669,18,Judges18:13,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and came,H935,18,Judges18:13,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,unto,H5704,18,Judges18:13,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the house,H1004,18,Judges18:13,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,of Micah.,H4318,18,Judges18:13,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,Then answered,H6030,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,the,H376,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,five,H2568,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,men,H376,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,that went,H1980,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,to spy out,H7270,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the country,H776,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"of Laish,",H3919,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and said,H559,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,unto,H413,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"their brethren,",H251,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,Do ye know,H3045,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,that,H3588,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,there is,H3426,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,in,H1004,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,these,H428,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,houses,H1004,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"an ephod,",H646,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"and teraphim,",H8655,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"and a graven image,",H6459,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and a molten image?,H4541,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,now therefore,H6258,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,consider,H3045,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,what,H4100,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,ye have to do.,H6213,18,Judges18:14,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,And they turned,H5493,18,Judges18:15,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,"thitherward,",H8033,18,Judges18:15,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,and came,H935,18,Judges18:15,Historical Books (Former Prophets),Old Testament,Judges,KJV
WORD,to,H413,18,Judges18:15,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,the house,H1004,18,Judges18:15,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,of the young man,H5288,18,Judges18:15,Historical Books (Former Prophets),Old Testament,Judges,KJV
PHRASE,"the Levite,",H3881,18,Judges18:15,Historical Books (Former Prophets),Old Testament,Judges,KJV
